chr	pos	fst	stat
Chr01	36025000	0.154723	2.mid	
Chr01	36075000	0.222839	2.mid	
Chr01	36125000	0.150222	2.mid	
Chr01	36175000	0.164426	2.mid	
Chr01	36225000	0.274522	2.mid	
Chr01	36275000	0.212669	2.mid	
Chr01	36325000	0.392419	3.high	
Chr01	36375000	0.140766	2.mid	
Chr01	36425000	0.185779	2.mid	
Chr01	36475000	0.183891	2.mid	
Chr01	36525000	0.289411	2.mid	
Chr01	36575000	0.237752	2.mid	
Chr01	36625000	0.338210	3.high	
Chr01	36675000	0.243160	3.high	
Chr01	36725000	0.319915	3.high	
Chr01	36775000	0.136269	2.mid	
Chr01	36825000	0.181809	2.mid	
Chr01	36875000	0.118774	1.low	
Chr01	36925000	0.182101	1.low	
Chr01	36975000	0.111430	1.low	
Chr01	37025000	0.209980	1.low	
Chr01	37075000	0.099745	1.low	
Chr01	37125000	0.141485	1.low	
Chr01	37175000	0.062128	1.low	
Chr01	37225000	0.134694	1.low	
Chr01	37275000	0.186865	1.low	
Chr01	37325000	0.145428	1.low	
Chr01	37375000	0.074773	1.low	
Chr01	37425000	0.146958	1.low	
Chr01	37475000	0.057509	1.low	
Chr01	37525000	0.208030	1.low	
Chr01	37575000	0.093471	1.low	
Chr01	37625000	0.112058	1.low	
Chr01	37675000	0.226802	1.low	
Chr01	37725000	0.093787	1.low	
Chr01	37775000	0.196384	1.low	
Chr01	37825000	0.140538	1.low	
Chr01	37875000	0.153091	1.low	
Chr01	37925000	0.108961	1.low	
Chr01	37975000	0.151069	1.low	
Chr01	38025000	0.207606	2.mid	
Chr01	38075000	0.263248	2.mid	
Chr01	38125000	0.137488	2.mid	
Chr01	38175000	0.188265	2.mid	
Chr01	38225000	0.310907	2.mid	
Chr01	38275000	0.210977	2.mid	
Chr01	38325000	0.183794	2.mid	
Chr01	38375000	0.156074	1.low	
Chr01	38425000	0.100873	1.low	
Chr01	38475000	0.126804	1.low	
Chr01	38525000	0.206951	2.mid	
Chr01	38575000	0.217124	2.mid	
Chr01	38625000	0.238958	2.mid	
Chr01	38675000	0.148721	1.low	
Chr01	38725000	0.170044	1.low	
Chr01	38775000	0.079251	1.low	
Chr01	38825000	0.085704	1.low	
Chr01	38875000	0.112940	1.low	
Chr01	38925000	0.111772	1.low	
Chr01	38975000	0.151233	1.low	
Chr01	39025000	0.202911	2.mid	
Chr01	39075000	0.220697	2.mid	
Chr01	39125000	0.179470	2.mid	
Chr01	39175000	0.179099	2.mid	
Chr01	39225000	0.302898	3.high	
Chr01	39275000	0.397295	3.high	
Chr01	39325000	0.301024	3.high	
Chr01	39375000	0.346772	3.high	
Chr01	39425000	0.274706	3.high	
Chr01	39475000	0.374591	3.high	
Chr01	39525000	0.163273	2.mid	
Chr01	39575000	0.138569	1.low	
Chr01	39625000	0.148066	1.low	
Chr01	39675000	0.095101	1.low	
Chr01	39725000	0.143756	1.low	
Chr01	39775000	0.155477	1.low	
Chr01	39825000	0.160884	1.low	
Chr01	39875000	0.100773	1.low	
Chr01	39925000	0.175173	2.mid	
Chr01	39975000	0.186777	2.mid	
Chr01	40025000	0.171992	2.mid	
Chr01	40075000	0.244192	2.mid	
Chr01	40125000	0.121127	2.mid	
Chr01	40175000	0.149798	2.mid	
Chr01	40225000	0.204210	2.mid	
Chr01	40275000	0.185465	2.mid	
Chr01	40325000	0.264144	2.mid	
Chr01	40375000	0.420490	3.high	
Chr01	40425000	0.167844	2.mid	
Chr01	40475000	0.144377	2.mid	
Chr01	40525000	0.186385	2.mid	
Chr01	40575000	0.145687	2.mid	
Chr01	40625000	0.182198	2.mid	
Chr01	40675000	0.274597	3.high	
Chr01	40725000	0.370160	3.high	
Chr01	40775000	0.219497	2.mid	
Chr01	40825000	0.183816	2.mid	
Chr01	40875000	0.350917	3.high	
Chr01	40925000	0.217237	2.mid	
Chr01	40975000	0.147599	2.mid	
Chr01	41025000	0.196546	2.mid	
Chr01	41075000	0.138931	2.mid	
Chr01	41125000	0.136211	2.mid	
Chr01	41175000	0.246018	2.mid	
Chr01	41225000	0.298782	3.high	
Chr01	41275000	0.350237	3.high	
Chr01	41325000	0.355493	3.high	
Chr01	41375000	0.312437	3.high	
Chr01	41425000	0.443952	3.high	
Chr01	41475000	0.123084	2.mid	
Chr01	41525000	0.216553	2.mid	
Chr01	41575000	0.090760	1.low	
Chr01	41625000	0.096650	1.low	
Chr01	41675000	0.207238	2.mid	
Chr01	41725000	0.156844	2.mid	
Chr01	41775000	0.200354	2.mid	
Chr01	41825000	0.166465	2.mid	
Chr01	41875000	0.167618	2.mid	
Chr01	41925000	0.287253	2.mid	
Chr01	41975000	0.146886	2.mid	
Chr01	42025000	0.154854	2.mid	
Chr01	42075000	0.289227	2.mid	
Chr01	42125000	0.109428	2.mid	
Chr01	42175000	0.184074	2.mid	
Chr01	42225000	0.171601	2.mid	
Chr01	42275000	0.161159	2.mid	
Chr01	42325000	0.284400	3.high	
Chr01	42375000	0.352218	3.high	
Chr01	42425000	0.352107	3.high	
Chr01	42475000	0.223522	2.mid	
Chr01	42525000	0.124459	1.low	
Chr01	42575000	0.189859	1.low	
Chr01	42625000	0.143833	1.low	
Chr01	42675000	0.151739	1.low	
Chr01	42725000	0.112638	1.low	
Chr01	42775000	0.141333	1.low	
Chr01	42825000	0.262476	2.mid	
Chr01	42875000	0.151680	2.mid	
Chr01	42925000	0.144177	2.mid	
Chr01	42975000	0.143612	2.mid	
Chr01	43025000	0.228909	2.mid	
Chr01	43075000	0.184666	2.mid	
Chr01	43125000	0.271782	2.mid	
Chr01	43175000	0.081067	2.mid	
Chr01	43225000	0.200149	2.mid	
Chr01	43275000	0.093184	2.mid	
Chr01	43325000	0.172506	2.mid	
Chr01	43375000	0.219178	2.mid	
Chr01	43425000	0.217723	2.mid	
Chr01	43475000	0.150861	1.low	
Chr01	43525000	0.073768	1.low	
Chr01	43575000	0.112535	1.low	
Chr01	43625000	0.075725	1.low	
Chr01	43675000	0.130858	1.low	
Chr01	43725000	0.189616	1.low	
Chr01	43775000	0.171518	1.low	
Chr01	43825000	0.159632	1.low	
Chr01	43875000	0.105553	1.low	
Chr01	43925000	0.143166	1.low	
Chr01	43975000	0.172409	1.low	
Chr01	44025000	0.121001	1.low	
Chr01	44075000	0.060338	1.low	
Chr01	44125000	0.228064	2.mid	
Chr01	44175000	0.341489	2.mid	
Chr01	44225000	0.185107	2.mid	
Chr01	44275000	0.159293	2.mid	
Chr01	44325000	0.190262	2.mid	
Chr01	44375000	0.146675	1.low	
Chr01	44425000	0.147322	1.low	
Chr01	44475000	0.124601	1.low	
Chr01	44525000	0.139943	1.low	
Chr01	44575000	0.151956	1.low	
Chr01	44625000	0.083693	1.low	
Chr01	44675000	0.089997	1.low	
Chr01	44725000	0.204631	1.low	
Chr01	44775000	0.111037	1.low	
Chr01	44825000	0.150913	1.low	
Chr01	44875000	0.166913	1.low	
Chr01	44925000	0.159512	1.low	
Chr01	44975000	0.128914	1.low	
Chr01	45025000	0.221318	2.mid	
Chr01	45075000	0.222585	2.mid	
Chr01	45125000	0.173244	2.mid	
Chr01	45175000	0.174525	2.mid	
Chr01	45225000	0.142084	1.low	
Chr01	45275000	0.107538	1.low	
Chr01	45325000	0.134539	1.low	
Chr01	45375000	0.181286	1.low	
Chr01	45425000	0.152197	1.low	
Chr01	45475000	0.274445	2.mid	
Chr01	45525000	0.204601	2.mid	
Chr01	45575000	0.177446	2.mid	
Chr01	45625000	0.154692	2.mid	
Chr01	45675000	0.143414	2.mid	
Chr01	45725000	0.230753	2.mid	
Chr01	45775000	0.213614	2.mid	
Chr01	45825000	0.096078	2.mid	
Chr01	45875000	0.213840	2.mid	
Chr01	45925000	0.189452	2.mid	
Chr01	45975000	0.246237	2.mid	
Chr01	46025000	0.164240	1.low	
Chr01	46075000	0.152485	1.low	
Chr01	46125000	0.125768	1.low	
Chr01	46175000	0.193732	1.low	
Chr01	46225000	0.168150	1.low	
Chr01	46275000	0.171983	1.low	
Chr01	46325000	0.166681	1.low	
Chr01	46375000	0.161257	1.low	
Chr01	46425000	0.152643	1.low	
Chr01	46475000	0.154839	1.low	
Chr01	46525000	0.167812	1.low	
Chr01	46575000	0.076807	1.low	
Chr01	46625000	0.284347	2.mid	
Chr01	46675000	0.161724	2.mid	
Chr01	46725000	0.161875	2.mid	
Chr01	46775000	0.113635	2.mid	
Chr01	46825000	0.241558	2.mid	
Chr01	46875000	0.130102	1.low	
Chr01	46925000	0.191059	1.low	
Chr01	46975000	0.173718	1.low	
Chr01	47025000	0.148279	1.low	
Chr01	47075000	0.112430	1.low	
Chr01	47125000	0.122317	1.low	
Chr01	47175000	0.119406	1.low	
Chr01	47225000	0.105855	1.low	
Chr01	47275000	0.068513	1.low	
Chr01	47325000	0.091339	1.low	
Chr01	47375000	0.150750	1.low	
Chr01	47425000	0.131252	1.low	
Chr01	47475000	0.095767	1.low	
Chr01	47525000	0.135730	1.low	
Chr01	47575000	0.169731	1.low	
Chr01	47625000	0.174505	1.low	
Chr01	47675000	0.127383	1.low	
Chr01	47725000	0.132401	1.low	
Chr01	47775000	0.142315	1.low	
Chr01	47825000	0.141188	1.low	
Chr01	47875000	0.154222	1.low	
Chr01	47925000	0.134444	1.low	
Chr01	47975000	0.129877	1.low	
Chr01	48025000	0.232987	2.mid	
Chr01	48075000	0.134224	2.mid	
Chr01	48125000	0.210505	2.mid	
Chr01	48175000	0.108557	1.low	
Chr01	48225000	0.087293	1.low	
Chr01	48275000	0.205232	2.mid	
Chr01	48325000	0.249170	2.mid	
Chr01	48375000	0.163165	1.low	
Chr01	48425000	0.136104	1.low	
Chr01	48475000	0.126326	1.low	
Chr01	48525000	0.078878	1.low	
Chr01	48575000	0.114741	1.low	
Chr01	48675000	0.129182	1.low	
Chr01	48725000	0.171895	1.low	
Chr01	48775000	0.238972	2.mid	
Chr01	48825000	0.162746	2.mid	
Chr01	48875000	0.177275	2.mid	
Chr01	48925000	0.155238	2.mid	
Chr01	48975000	0.204881	2.mid	
Chr01	49025000	0.180581	2.mid	
Chr01	49075000	0.128809	1.low	
Chr01	49125000	0.178805	1.low	
Chr01	49175000	0.112599	1.low	
Chr01	49225000	0.124117	1.low	
Chr01	49275000	0.095894	1.low	
Chr01	49325000	0.089474	1.low	
Chr01	49375000	0.155945	1.low	
Chr01	49425000	0.208451	1.low	
Chr01	49475000	0.145661	1.low	
Chr01	49525000	0.135161	1.low	
Chr01	49575000	0.134985	1.low	
Chr01	49625000	0.126240	1.low	
Chr01	49675000	0.084725	1.low	
Chr01	49725000	0.158618	1.low	
Chr01	49775000	0.146782	1.low	
Chr01	49825000	0.123284	1.low	
Chr01	49875000	0.150727	1.low	
Chr01	49925000	0.092438	1.low	
Chr01	49975000	0.114731	1.low	
Chr01	50025000	0.071619	1.low	
Chr01	50075000	0.076982	1.low	
Chr01	50125000	0.124851	1.low	
Chr01	50175000	0.115759	1.low	
Chr01	50225000	0.116154	1.low	
Chr01	50275000	0.145247	1.low	
Chr01	50325000	0.096844	1.low	
Chr01	50375000	0.291813	2.mid	
Chr01	50425000	0.356216	3.high	
Chr02	75000	0.170173	2.mid	
Chr02	125000	0.276743	2.mid	
Chr02	175000	0.272483	2.mid	
Chr02	225000	0.170620	1.low	
Chr02	275000	0.150995	1.low	
Chr02	325000	0.103482	1.low	
Chr02	375000	0.081422	1.low	
Chr02	425000	0.110854	1.low	
Chr02	475000	0.073014	1.low	
Chr02	525000	0.097165	1.low	
Chr02	575000	0.095910	1.low	
Chr02	625000	0.148986	1.low	
Chr02	675000	0.093099	1.low	
Chr02	725000	0.132799	1.low	
Chr02	775000	0.150074	1.low	
Chr02	825000	0.138872	1.low	
Chr02	875000	0.095359	1.low	
Chr02	925000	0.142863	1.low	
Chr02	975000	0.134979	1.low	
Chr02	1025000	0.187220	1.low	
Chr02	1075000	0.142206	1.low	
Chr02	1125000	0.283991	2.mid	
Chr02	1175000	0.231354	2.mid	
Chr02	1225000	0.184622	2.mid	
Chr02	1275000	0.254810	2.mid	
Chr02	1325000	0.301708	2.mid	
Chr02	1375000	0.188830	2.mid	
Chr02	1425000	0.180802	2.mid	
Chr02	1475000	0.128937	2.mid	
Chr02	1525000	0.192442	2.mid	
Chr02	1575000	0.324775	2.mid	
Chr02	1625000	0.106341	2.mid	
Chr02	1675000	0.244727	2.mid	
Chr02	1725000	0.226501	2.mid	
Chr02	1775000	0.110414	2.mid	
Chr02	1825000	0.188678	2.mid	
Chr02	1875000	0.291655	2.mid	
Chr02	1925000	0.227254	2.mid	
Chr02	1975000	0.219047	2.mid	
Chr02	2025000	0.271544	3.high	
Chr02	2075000	0.387997	3.high	
Chr02	2125000	0.308482	3.high	
Chr02	2175000	0.365542	3.high	
Chr02	2225000	0.199341	2.mid	
Chr02	2275000	0.287290	2.mid	
Chr02	2325000	0.284697	2.mid	
Chr02	2375000	0.276029	2.mid	
Chr02	2425000	0.225972	2.mid	
Chr02	2475000	0.222274	2.mid	
Chr02	2525000	0.220810	2.mid	
Chr02	2575000	0.174013	2.mid	
Chr02	2625000	0.352391	3.high	
Chr02	2675000	0.254171	3.high	
Chr02	2725000	0.207548	3.high	
Chr02	2775000	0.239707	3.high	
Chr02	2825000	0.526712	3.high	
Chr02	2875000	0.419761	3.high	
Chr02	2925000	0.467255	3.high	
Chr02	2975000	0.237004	3.high	
Chr02	3025000	0.272078	3.high	
Chr02	3075000	0.199091	3.high	
Chr02	3125000	0.305264	3.high	
Chr02	3175000	0.314211	3.high	
Chr02	3225000	0.320584	3.high	
Chr02	3275000	0.296615	3.high	
Chr02	3325000	0.172979	2.mid	
Chr02	3375000	0.193813	2.mid	
Chr02	3425000	0.226439	2.mid	
Chr02	3475000	0.202027	2.mid	
Chr02	3525000	0.205197	2.mid	
Chr02	3575000	0.184430	2.mid	
Chr02	3625000	0.188838	2.mid	
Chr02	3675000	0.315606	3.high	
Chr02	3725000	0.296133	3.high	
Chr02	3775000	0.194017	3.high	
Chr02	3825000	0.263027	3.high	
Chr02	3875000	0.348732	3.high	
Chr02	3925000	0.303095	3.high	
Chr02	3975000	0.232752	2.mid	
Chr02	4025000	0.115273	2.mid	
Chr02	4075000	0.277405	2.mid	
Chr02	4125000	0.198605	2.mid	
Chr02	4175000	0.269054	2.mid	
Chr02	4225000	0.165414	2.mid	
Chr02	4275000	0.152424	2.mid	
Chr02	4325000	0.154299	2.mid	
Chr02	4375000	0.143498	2.mid	
Chr02	4425000	0.244056	2.mid	
Chr02	4475000	0.233605	2.mid	
Chr02	4525000	0.250037	2.mid	
Chr02	4575000	0.224826	2.mid	
Chr02	4625000	0.266160	2.mid	
Chr02	4675000	0.255775	2.mid	
Chr02	4725000	0.272311	2.mid	
Chr02	4775000	0.169067	2.mid	
Chr02	4825000	0.194230	2.mid	
Chr02	4875000	0.173280	2.mid	
Chr02	4925000	0.194633	2.mid	
Chr02	4975000	0.111423	2.mid	
Chr02	5025000	0.378540	3.high	
Chr02	5075000	0.201927	2.mid	
Chr02	5125000	0.225541	2.mid	
Chr02	5175000	0.279993	2.mid	
Chr02	5225000	0.114423	2.mid	
Chr02	5275000	0.173542	2.mid	
Chr02	5325000	0.214042	2.mid	
Chr02	5375000	0.153400	2.mid	
Chr02	5425000	0.173951	2.mid	
Chr02	5475000	0.136675	2.mid	
Chr02	5525000	0.151044	2.mid	
Chr02	5575000	0.224506	2.mid	
Chr02	5625000	0.189438	2.mid	
Chr02	5675000	0.217148	2.mid	
Chr02	5725000	0.144567	2.mid	
Chr02	5775000	0.150185	2.mid	
Chr02	5825000	0.179962	2.mid	
Chr02	5875000	0.202502	2.mid	
Chr02	5925000	0.180297	2.mid	
Chr02	5975000	0.198385	2.mid	
Chr02	6025000	0.140007	2.mid	
Chr02	6075000	0.099383	2.mid	
Chr02	6125000	0.250184	2.mid	
Chr02	6175000	0.337886	3.high	
Chr02	6225000	0.527037	3.high	
Chr02	6275000	0.151006	2.mid	
Chr02	6325000	0.154622	2.mid	
Chr02	6375000	0.221568	2.mid	
Chr02	6425000	0.380124	3.high	
Chr02	6475000	0.310065	3.high	
Chr02	6525000	0.264874	2.mid	
Chr02	6575000	0.225208	2.mid	
Chr02	6625000	0.136097	2.mid	
Chr02	6675000	0.152920	2.mid	
Chr02	6725000	0.209700	2.mid	
Chr02	6775000	0.139074	2.mid	
Chr02	6825000	0.310435	3.high	
Chr02	6875000	0.285992	3.high	
Chr02	6925000	0.296882	3.high	
Chr02	6975000	0.205418	3.high	
Chr02	7025000	0.217582	3.high	
Chr02	7075000	0.339606	3.high	
Chr02	7125000	0.241168	2.mid	
Chr02	7175000	0.272103	2.mid	
Chr02	7225000	0.179488	2.mid	
Chr02	7275000	0.222398	2.mid	
Chr02	7325000	0.181989	2.mid	
Chr02	7375000	0.193002	2.mid	
Chr02	7425000	0.112995	1.low	
Chr02	7475000	0.166898	1.low	
Chr02	7525000	0.148993	1.low	
Chr02	7575000	0.152869	1.low	
Chr02	7625000	0.157499	1.low	
Chr02	7675000	0.257122	2.mid	
Chr02	7725000	0.088587	2.mid	
Chr02	7775000	0.278761	2.mid	
Chr02	7825000	0.256444	2.mid	
Chr02	7875000	0.309031	3.high	
Chr02	7925000	0.406637	3.high	
Chr02	7975000	0.303761	3.high	
Chr02	8025000	0.443656	3.high	
Chr02	8075000	0.364770	3.high	
Chr02	8125000	0.402086	3.high	
Chr02	8175000	0.432929	3.high	
Chr02	8225000	0.559671	3.high	
Chr02	8275000	0.271517	3.high	
Chr02	8325000	0.432004	3.high	
Chr02	8375000	0.466611	3.high	
Chr02	8425000	0.255006	3.high	
Chr02	8475000	0.361189	3.high	
Chr02	8525000	0.459585	3.high	
Chr02	8575000	0.484315	3.high	
Chr02	8625000	0.368701	3.high	
Chr02	8675000	0.231655	2.mid	
Chr02	8725000	0.238121	2.mid	
Chr02	8775000	0.218602	2.mid	
Chr02	8825000	0.209025	2.mid	
Chr02	8875000	0.173729	2.mid	
Chr02	8925000	0.277021	2.mid	
Chr02	8975000	0.174653	2.mid	
Chr02	9025000	0.211481	2.mid	
Chr02	9075000	0.258947	2.mid	
Chr02	9125000	0.174817	2.mid	
Chr02	9175000	0.135132	1.low	
Chr02	9225000	0.125846	1.low	
Chr02	9275000	0.127681	1.low	
Chr02	9325000	0.180942	2.mid	
Chr02	9375000	0.199227	2.mid	
Chr02	9425000	0.223805	2.mid	
Chr02	9475000	0.149529	2.mid	
Chr02	9525000	0.196229	2.mid	
Chr02	9575000	0.117921	2.mid	
Chr02	9625000	0.274408	2.mid	
Chr02	9675000	0.156363	2.mid	
Chr02	9725000	0.207745	2.mid	
Chr02	9775000	0.141010	2.mid	
Chr02	9825000	0.286611	2.mid	
Chr02	9875000	0.176251	2.mid	
Chr02	9925000	0.183324	2.mid	
Chr02	9975000	0.172681	2.mid	
Chr02	10025000	0.134190	2.mid	
Chr02	10075000	0.233122	2.mid	
Chr02	10125000	0.121972	1.low	
Chr02	10175000	0.135395	1.low	
Chr02	10225000	0.118258	1.low	
Chr02	10275000	0.176694	1.low	
Chr02	10325000	0.142650	1.low	
Chr02	10375000	0.205127	2.mid	
Chr02	10425000	0.171586	2.mid	
Chr02	10475000	0.219639	2.mid	
Chr02	10525000	0.269764	2.mid	
Chr02	10575000	0.193447	2.mid	
Chr02	10625000	0.344159	3.high	
Chr02	10675000	0.302883	3.high	
Chr02	10725000	0.154880	2.mid	
Chr02	10775000	0.260303	2.mid	
Chr02	10825000	0.210428	2.mid	
Chr02	10875000	0.173422	2.mid	
Chr02	10925000	0.218305	2.mid	
Chr02	10975000	0.330030	3.high	
Chr02	11025000	0.263051	3.high	
Chr02	11075000	0.311771	3.high	
Chr02	11125000	0.339056	3.high	
Chr02	11175000	0.282232	3.high	
Chr02	11225000	0.209233	2.mid	
Chr02	11275000	0.093144	2.mid	
Chr02	11325000	0.209395	2.mid	
Chr02	11375000	0.389689	3.high	
Chr02	11425000	0.322334	3.high	
Chr02	11475000	0.451348	3.high	
Chr02	11525000	0.277653	3.high	
Chr02	11575000	0.290167	3.high	
Chr02	11625000	0.143363	2.mid	
Chr02	11675000	0.164494	2.mid	
Chr02	11725000	0.211256	2.mid	
Chr02	11775000	0.205610	2.mid	
Chr02	11825000	0.351643	3.high	
Chr02	11875000	0.267140	2.mid	
Chr02	11925000	0.233358	2.mid	
Chr02	11975000	0.267354	2.mid	
Chr02	12025000	0.227969	2.mid	
Chr02	12075000	0.221232	2.mid	
Chr02	12125000	0.251415	2.mid	
Chr02	12175000	0.204516	2.mid	
Chr02	12225000	0.133692	2.mid	
Chr02	12275000	0.162033	2.mid	
Chr02	12325000	0.258068	2.mid	
Chr02	12375000	0.230106	2.mid	
Chr02	12425000	0.221124	2.mid	
Chr02	12475000	0.174901	2.mid	
Chr02	12525000	0.245835	2.mid	
Chr02	12575000	0.209004	2.mid	
Chr02	12625000	0.228759	2.mid	
Chr02	12675000	0.215163	2.mid	
Chr02	12725000	0.253079	2.mid	
Chr02	12775000	0.232952	2.mid	
Chr02	12825000	0.217646	2.mid	
Chr02	12875000	0.173320	2.mid	
Chr02	12925000	0.103259	2.mid	
Chr02	12975000	0.329623	2.mid	
Chr02	13025000	0.276324	2.mid	
Chr02	13075000	0.165510	2.mid	
Chr02	13125000	0.245270	2.mid	
Chr02	13175000	0.345241	3.high	
Chr02	13225000	0.308099	3.high	
Chr02	13275000	0.220282	2.mid	
Chr02	13325000	0.211997	2.mid	
Chr02	13375000	0.218839	2.mid	
Chr02	13425000	0.206074	2.mid	
Chr02	13475000	0.171306	2.mid	
Chr02	13525000	0.237814	2.mid	
Chr02	13575000	0.254454	2.mid	
Chr02	13625000	0.408734	3.high	
Chr02	13675000	0.391650	3.high	
Chr02	13725000	0.316770	3.high	
Chr02	13775000	0.266630	3.high	
Chr02	13825000	0.280946	3.high	
Chr02	13875000	0.270134	3.high	
Chr02	13925000	0.147984	2.mid	
Chr02	13975000	0.244765	2.mid	
Chr02	14025000	0.173615	2.mid	
Chr02	14075000	0.044099	2.mid	
Chr02	14125000	0.255410	2.mid	
Chr02	14175000	0.408297	3.high	
Chr02	14225000	0.233779	2.mid	
Chr02	14275000	0.266029	2.mid	
Chr02	14325000	0.151476	2.mid	
Chr02	14375000	0.152041	2.mid	
Chr02	14425000	0.105857	2.mid	
Chr02	14475000	0.204533	2.mid	
Chr02	14525000	0.165059	2.mid	
Chr02	14575000	0.155318	2.mid	
Chr02	14625000	0.208987	2.mid	
Chr02	14675000	0.291455	2.mid	
Chr02	14725000	0.254875	2.mid	
Chr02	14775000	0.184454	2.mid	
Chr02	14825000	0.094626	1.low	
Chr02	14875000	0.127070	1.low	
Chr02	14925000	0.167849	1.low	
Chr02	14975000	0.173464	1.low	
Chr02	15025000	0.204082	2.mid	
Chr02	15075000	0.204665	2.mid	
Chr02	15125000	0.218150	2.mid	
Chr02	15175000	0.187016	2.mid	
Chr02	15225000	0.132704	2.mid	
Chr02	15275000	0.262886	2.mid	
Chr02	15325000	0.361905	3.high	
Chr02	15375000	0.219829	3.high	
Chr02	15425000	0.266190	3.high	
Chr02	15475000	0.351681	3.high	
Chr02	15525000	0.253368	2.mid	
Chr02	15575000	0.234481	2.mid	
Chr02	15625000	0.207861	2.mid	
Chr02	15675000	0.291979	2.mid	
Chr02	15725000	0.189576	2.mid	
Chr02	15775000	0.208135	2.mid	
Chr02	15825000	0.243439	2.mid	
Chr02	15875000	0.377581	3.high	
Chr02	15925000	0.134997	2.mid	
Chr02	15975000	0.215994	2.mid	
Chr02	16025000	0.141094	2.mid	
Chr02	16075000	0.198037	2.mid	
Chr02	16125000	0.232508	2.mid	
Chr02	16175000	0.252963	2.mid	
Chr02	16225000	0.137835	2.mid	
Chr02	16275000	0.077080	2.mid	
Chr02	16325000	0.373807	3.high	
Chr02	16375000	0.211555	3.high	
Chr02	16425000	0.449927	3.high	
Chr02	16475000	0.248590	2.mid	
Chr02	16525000	0.196032	2.mid	
Chr02	16575000	0.229918	2.mid	
Chr02	16625000	0.227648	2.mid	
Chr02	16675000	0.280551	2.mid	
Chr02	16725000	0.155962	2.mid	
Chr02	16775000	0.204328	2.mid	
Chr02	16825000	0.216426	2.mid	
Chr02	16875000	0.199462	2.mid	
Chr02	16925000	0.235287	2.mid	
Chr02	16975000	0.273973	2.mid	
Chr02	17025000	0.240920	2.mid	
Chr02	17075000	0.129746	2.mid	
Chr02	17175000	0.240911	2.mid	
Chr02	17275000	0.082038	2.mid	
Chr02	17325000	0.187608	2.mid	
Chr02	17375000	0.343720	3.high	
Chr02	17425000	0.277685	3.high	
Chr02	17475000	0.406355	3.high	
Chr02	17525000	0.540951	3.high	
Chr02	17575000	0.309583	3.high	
Chr02	17625000	0.201204	2.mid	
Chr02	17675000	0.071015	2.mid	
Chr02	17725000	0.156724	2.mid	
Chr02	17775000	0.196230	2.mid	
Chr02	17825000	0.202724	2.mid	
Chr02	17875000	0.105081	2.mid	
Chr02	17925000	0.241428	2.mid	
Chr02	17975000	0.126768	2.mid	
Chr02	18025000	0.304422	2.mid	
Chr02	18075000	0.182542	2.mid	
Chr02	18125000	0.147733	2.mid	
Chr02	18175000	0.144485	2.mid	
Chr02	18225000	0.184675	2.mid	
Chr02	18275000	0.216227	2.mid	
Chr02	18325000	0.098254	1.low	
Chr02	18375000	0.098616	1.low	
Chr02	18425000	0.157408	1.low	
Chr02	18475000	0.169189	1.low	
Chr02	18625000	0.086967	1.low	
Chr02	18675000	0.083392	1.low	
Chr02	18775000	0.227498	2.mid	
Chr02	18875000	0.140076	2.mid	
Chr02	18925000	0.296621	2.mid	
Chr02	18975000	0.155736	2.mid	
Chr02	19025000	0.141089	2.mid	
Chr02	19075000	0.198519	2.mid	
Chr02	19125000	0.201003	2.mid	
Chr02	19175000	0.276532	2.mid	
Chr02	19225000	0.237168	2.mid	
Chr02	19275000	0.376862	3.high	
Chr02	19325000	0.172494	2.mid	
Chr02	19375000	0.194122	2.mid	
Chr02	19425000	0.210854	2.mid	
Chr02	19475000	0.258961	2.mid	
Chr02	19525000	0.223110	2.mid	
Chr02	19575000	0.160481	2.mid	
Chr02	19625000	0.219006	2.mid	
Chr02	19675000	0.236532	2.mid	
Chr02	19725000	0.246342	2.mid	
Chr02	19775000	0.232949	2.mid	
Chr02	19825000	0.141927	2.mid	
Chr02	19875000	0.214423	2.mid	
Chr02	19975000	0.203574	2.mid	
Chr02	20025000	0.157933	2.mid	
Chr02	20075000	0.203830	2.mid	
Chr02	20125000	0.171177	2.mid	
Chr02	20175000	0.183393	2.mid	
Chr02	20225000	0.294277	3.high	
Chr02	20275000	0.452824	3.high	
Chr02	20325000	0.423153	3.high	
Chr02	20375000	0.155735	2.mid	
Chr02	20425000	0.114055	2.mid	
Chr02	20475000	0.201068	2.mid	
Chr02	20525000	0.109642	2.mid	
Chr02	20575000	0.178013	2.mid	
Chr02	20625000	0.243257	2.mid	
Chr02	20675000	0.373965	3.high	
Chr02	20725000	0.233084	2.mid	
Chr02	20775000	0.129374	2.mid	
Chr02	20825000	0.214672	2.mid	
Chr02	20875000	0.116237	2.mid	
Chr02	20925000	0.161330	2.mid	
Chr02	20975000	0.111893	2.mid	
Chr02	21025000	0.355218	3.high	
Chr02	21075000	0.315266	3.high	
Chr02	21125000	0.220503	2.mid	
Chr02	21175000	0.247866	2.mid	
Chr02	21225000	0.089160	2.mid	
Chr02	21275000	0.261559	2.mid	
Chr02	21325000	0.195188	2.mid	
Chr02	21375000	0.269708	2.mid	
Chr02	21425000	0.174839	2.mid	
Chr02	21475000	0.193334	2.mid	
Chr02	21525000	0.315825	2.mid	
Chr02	21575000	0.063789	2.mid	
Chr02	21625000	0.162850	2.mid	
Chr02	21675000	0.198736	2.mid	
Chr02	21725000	0.297562	2.mid	
