chr	pos	fst
Chr01	50325000	0.096844
Chr01	50375000	0.291813
Chr01	50425000	0.356216
Chr02	75000	0.170173
Chr02	125000	0.276743
Chr02	175000	0.272483
Chr02	225000	0.170620
Chr02	275000	0.150995
Chr02	325000	0.103482
Chr02	375000	0.081422
Chr02	425000	0.110854
Chr02	475000	0.073014
Chr02	525000	0.097165
Chr02	575000	0.095910
Chr02	625000	0.148986
Chr02	675000	0.093099
Chr02	725000	0.132799
Chr02	775000	0.150074
Chr02	825000	0.138872
Chr02	875000	0.095359
Chr02	925000	0.142863
Chr02	975000	0.134979
Chr02	1025000	0.187220
Chr02	1075000	0.142206
Chr02	1125000	0.283991
Chr02	1175000	0.231354
Chr02	1225000	0.184622
Chr02	1275000	0.254810
Chr02	1325000	0.301708
Chr02	1375000	0.188830
Chr02	1425000	0.180802
Chr02	1475000	0.128937
Chr02	1525000	0.192442
Chr02	1575000	0.324775
Chr02	1625000	0.106341
Chr02	1675000	0.244727
Chr02	1725000	0.226501
Chr02	1775000	0.110414
Chr02	1825000	0.188678
Chr02	1875000	0.291655
Chr02	1925000	0.227254
Chr02	1975000	0.219047
Chr02	2025000	0.271544
Chr02	2075000	0.387997
Chr02	2125000	0.308482
Chr02	2175000	0.365542
Chr02	2225000	0.199341
Chr02	2275000	0.287290
Chr02	2325000	0.284697
Chr02	2375000	0.276029
Chr02	2425000	0.225972
Chr02	2475000	0.222274
Chr02	2525000	0.220810
Chr02	2575000	0.174013
Chr02	2625000	0.352391
Chr02	2675000	0.254171
Chr02	2725000	0.207548
Chr02	2775000	0.239707
Chr02	2825000	0.526712
Chr02	2875000	0.419761
Chr02	2925000	0.467255
Chr02	2975000	0.237004
Chr02	3025000	0.272078
Chr02	3075000	0.199091
Chr02	3125000	0.305264
Chr02	3175000	0.314211
Chr02	3225000	0.320584
Chr02	3275000	0.296615
Chr02	3325000	0.172979
Chr02	3375000	0.193813
Chr02	3425000	0.226439
Chr02	3475000	0.202027
Chr02	3525000	0.205197
Chr02	3575000	0.184430
Chr02	3625000	0.188838
Chr02	3675000	0.315606
Chr02	3725000	0.296133
Chr02	3775000	0.194017
Chr02	3825000	0.263027
Chr02	3875000	0.348732
Chr02	3925000	0.303095
Chr02	3975000	0.232752
Chr02	4025000	0.115273
Chr02	4075000	0.277405
Chr02	4125000	0.198605
Chr02	4175000	0.269054
Chr02	4225000	0.165414
Chr02	4275000	0.152424
Chr02	4325000	0.154299
Chr02	4375000	0.143498
Chr02	4425000	0.244056
Chr02	4475000	0.233605
Chr02	4525000	0.250037
Chr02	4575000	0.224826
Chr02	4625000	0.266160
Chr02	4675000	0.255775
Chr02	4725000	0.272311
Chr02	4775000	0.169067
Chr02	4825000	0.194230
Chr02	4875000	0.173280
Chr02	4925000	0.194633
Chr02	4975000	0.111423
Chr02	5025000	0.378540
Chr02	5075000	0.201927
Chr02	5125000	0.225541
Chr02	5175000	0.279993
Chr02	5225000	0.114423
Chr02	5275000	0.173542
Chr02	5325000	0.214042
Chr02	5375000	0.153400
Chr02	5425000	0.173951
Chr02	5475000	0.136675
Chr02	5525000	0.151044
Chr02	5575000	0.224506
Chr02	5625000	0.189438
Chr02	5675000	0.217148
Chr02	5725000	0.144567
Chr02	5775000	0.150185
Chr02	5825000	0.179962
Chr02	5875000	0.202502
Chr02	5925000	0.180297
Chr02	5975000	0.198385
Chr02	6025000	0.140007
Chr02	6075000	0.099383
Chr02	6125000	0.250184
Chr02	6175000	0.337886
Chr02	6225000	0.527037
Chr02	6275000	0.151006
Chr02	6325000	0.154622
Chr02	6375000	0.221568
Chr02	6425000	0.380124
Chr02	6475000	0.310065
Chr02	6525000	0.264874
Chr02	6575000	0.225208
Chr02	6625000	0.136097
Chr02	6675000	0.152920
Chr02	6725000	0.209700
Chr02	6775000	0.139074
Chr02	6825000	0.310435
Chr02	6875000	0.285992
Chr02	6925000	0.296882
Chr02	6975000	0.205418
Chr02	7025000	0.217582
Chr02	7075000	0.339606
Chr02	7125000	0.241168
Chr02	7175000	0.272103
Chr02	7225000	0.179488
Chr02	7275000	0.222398
Chr02	7325000	0.181989
Chr02	7375000	0.193002
Chr02	7425000	0.112995
Chr02	7475000	0.166898
Chr02	7525000	0.148993
Chr02	7575000	0.152869
Chr02	7625000	0.157499
Chr02	7675000	0.257122
Chr02	7725000	0.088587
Chr02	7775000	0.278761
Chr02	7825000	0.256444
Chr02	7875000	0.309031
Chr02	7925000	0.406637
Chr02	7975000	0.303761
Chr02	8025000	0.443656
Chr02	8075000	0.364770
Chr02	8125000	0.402086
Chr02	8175000	0.432929
Chr02	8225000	0.559671
Chr02	8275000	0.271517
Chr02	8325000	0.432004
Chr02	8375000	0.466611
Chr02	8425000	0.255006
Chr02	8475000	0.361189
Chr02	8525000	0.459585
Chr02	8575000	0.484315
Chr02	8625000	0.368701
Chr02	8675000	0.231655
Chr02	8725000	0.238121
Chr02	8775000	0.218602
Chr02	8825000	0.209025
Chr02	8875000	0.173729
Chr02	8925000	0.277021
Chr02	8975000	0.174653
Chr02	9025000	0.211481
Chr02	9075000	0.258947
Chr02	9125000	0.174817
Chr02	9175000	0.135132
Chr02	9225000	0.125846
Chr02	9275000	0.127681
Chr02	9325000	0.180942
Chr02	9375000	0.199227
Chr02	9425000	0.223805
Chr02	9475000	0.149529
Chr02	9525000	0.196229
Chr02	9575000	0.117921
Chr02	9625000	0.274408
Chr02	9675000	0.156363
Chr02	9725000	0.207745
Chr02	9775000	0.141010
Chr02	9825000	0.286611
Chr02	9875000	0.176251
Chr02	9925000	0.183324
Chr02	9975000	0.172681
Chr02	10025000	0.134190
Chr02	10075000	0.233122
Chr02	10125000	0.121972
Chr02	10175000	0.135395
Chr02	10225000	0.118258
Chr02	10275000	0.176694
Chr02	10325000	0.142650
Chr02	10375000	0.205127
Chr02	10425000	0.171586
Chr02	10475000	0.219639
Chr02	10525000	0.269764
Chr02	10575000	0.193447
Chr02	10625000	0.344159
Chr02	10675000	0.302883
Chr02	10725000	0.154880
Chr02	10775000	0.260303
Chr02	10825000	0.210428
Chr02	10875000	0.173422
Chr02	10925000	0.218305
Chr02	10975000	0.330030
Chr02	11025000	0.263051
Chr02	11075000	0.311771
Chr02	11125000	0.339056
Chr02	11175000	0.282232
Chr02	11225000	0.209233
Chr02	11275000	0.093144
Chr02	11325000	0.209395
Chr02	11375000	0.389689
Chr02	11425000	0.322334
Chr02	11475000	0.451348
Chr02	11525000	0.277653
Chr02	11575000	0.290167
Chr02	11625000	0.143363
Chr02	11675000	0.164494
Chr02	11725000	0.211256
Chr02	11775000	0.205610
Chr02	11825000	0.351643
Chr02	11875000	0.267140
Chr02	11925000	0.233358
Chr02	11975000	0.267354
Chr02	12025000	0.227969
Chr02	12075000	0.221232
Chr02	12125000	0.251415
Chr02	12175000	0.204516
Chr02	12225000	0.133692
Chr02	12275000	0.162033
Chr02	12325000	0.258068
Chr02	12375000	0.230106
Chr02	12425000	0.221124
Chr02	12475000	0.174901
Chr02	12525000	0.245835
Chr02	12575000	0.209004
Chr02	12625000	0.228759
Chr02	12675000	0.215163
Chr02	12725000	0.253079
Chr02	12775000	0.232952
Chr02	12825000	0.217646
Chr02	12875000	0.173320
Chr02	12925000	0.103259
Chr02	12975000	0.329623
Chr02	13025000	0.276324
Chr02	13075000	0.165510
Chr02	13125000	0.245270
Chr02	13175000	0.345241
Chr02	13225000	0.308099
Chr02	13275000	0.220282
Chr02	13325000	0.211997
Chr02	13375000	0.218839
Chr02	13425000	0.206074
Chr02	13475000	0.171306
Chr02	13525000	0.237814
Chr02	13575000	0.254454
Chr02	13625000	0.408734
Chr02	13675000	0.391650
Chr02	13725000	0.316770
Chr02	13775000	0.266630
Chr02	13825000	0.280946
Chr02	13875000	0.270134
Chr02	13925000	0.147984
Chr02	13975000	0.244765
Chr02	14025000	0.173615
Chr02	14075000	0.044099
Chr02	14125000	0.255410
Chr02	14175000	0.408297
Chr02	14225000	0.233779
Chr02	14275000	0.266029
Chr02	14325000	0.151476
Chr02	14375000	0.152041
Chr02	14425000	0.105857
Chr02	14475000	0.204533
Chr02	14525000	0.165059
Chr02	14575000	0.155318
Chr02	14625000	0.208987
Chr02	14675000	0.291455
Chr02	14725000	0.254875
Chr02	14775000	0.184454
Chr02	14825000	0.094626
Chr02	14875000	0.127070
Chr02	14925000	0.167849
Chr02	14975000	0.173464
Chr02	15025000	0.204082
Chr02	15075000	0.204665
Chr02	15125000	0.218150
Chr02	15175000	0.187016
Chr02	15225000	0.132704
Chr02	15275000	0.262886
Chr02	15325000	0.361905
Chr02	15375000	0.219829
Chr02	15425000	0.266190
Chr02	15475000	0.351681
Chr02	15525000	0.253368
Chr02	15575000	0.234481
Chr02	15625000	0.207861
Chr02	15675000	0.291979
Chr02	15725000	0.189576
Chr02	15775000	0.208135
Chr02	15825000	0.243439
Chr02	15875000	0.377581
Chr02	15925000	0.134997
Chr02	15975000	0.215994
Chr02	16025000	0.141094
Chr02	16075000	0.198037
Chr02	16125000	0.232508
Chr02	16175000	0.252963
Chr02	16225000	0.137835
Chr02	16275000	0.077080
Chr02	16325000	0.373807
Chr02	16375000	0.211555
Chr02	16425000	0.449927
Chr02	16475000	0.248590
Chr02	16525000	0.196032
Chr02	16575000	0.229918
Chr02	16625000	0.227648
Chr02	16675000	0.280551
Chr02	16725000	0.155962
Chr02	16775000	0.204328
Chr02	16825000	0.216426
Chr02	16875000	0.199462
Chr02	16925000	0.235287
Chr02	16975000	0.273973
Chr02	17025000	0.240920
Chr02	17075000	0.129746
Chr02	17175000	0.240911
Chr02	17275000	0.082038
Chr02	17325000	0.187608
Chr02	17375000	0.343720
Chr02	17425000	0.277685
Chr02	17475000	0.406355
Chr02	17525000	0.540951
Chr02	17575000	0.309583
Chr02	17625000	0.201204
Chr02	17675000	0.071015
Chr02	17725000	0.156724
Chr02	17775000	0.196230
Chr02	17825000	0.202724
Chr02	17875000	0.105081
Chr02	17925000	0.241428
Chr02	17975000	0.126768
Chr02	18025000	0.304422
Chr02	18075000	0.182542
Chr02	18125000	0.147733
Chr02	18175000	0.144485
Chr02	18225000	0.184675
Chr02	18275000	0.216227
Chr02	18325000	0.098254
Chr02	18375000	0.098616
Chr02	18425000	0.157408
Chr02	18475000	0.169189
Chr02	18625000	0.086967
Chr02	18675000	0.083392
Chr02	18775000	0.227498
Chr02	18875000	0.140076
Chr02	18925000	0.296621
Chr02	18975000	0.155736
Chr02	19025000	0.141089
Chr02	19075000	0.198519
Chr02	19125000	0.201003
Chr02	19175000	0.276532
Chr02	19225000	0.237168
Chr02	19275000	0.376862
Chr02	19325000	0.172494
Chr02	19375000	0.194122
Chr02	19425000	0.210854
Chr02	19475000	0.258961
Chr02	19525000	0.223110
Chr02	19575000	0.160481
Chr02	19625000	0.219006
Chr02	19675000	0.236532
Chr02	19725000	0.246342
Chr02	19775000	0.232949
Chr02	19825000	0.141927
Chr02	19875000	0.214423
Chr02	19975000	0.203574
Chr02	20025000	0.157933
Chr02	20075000	0.203830
Chr02	20125000	0.171177
Chr02	20175000	0.183393
Chr02	20225000	0.294277
Chr02	20275000	0.452824
Chr02	20325000	0.423153
Chr02	20375000	0.155735
Chr02	20425000	0.114055
Chr02	20475000	0.201068
Chr02	20525000	0.109642
Chr02	20575000	0.178013
Chr02	20625000	0.243257
Chr02	20675000	0.373965
Chr02	20725000	0.233084
Chr02	20775000	0.129374
Chr02	20825000	0.214672
Chr02	20875000	0.116237
Chr02	20925000	0.161330
Chr02	20975000	0.111893
Chr02	21025000	0.355218
Chr02	21075000	0.315266
Chr02	21125000	0.220503
Chr02	21175000	0.247866
Chr02	21225000	0.089160
Chr02	21275000	0.261559
Chr02	21325000	0.195188
Chr02	21375000	0.269708
Chr02	21425000	0.174839
Chr02	21475000	0.193334
Chr02	21525000	0.315825
Chr02	21575000	0.063789
Chr02	21625000	0.162850
Chr02	21675000	0.198736
Chr02	21725000	0.297562
Chr02	21775000	0.240200
Chr02	21825000	0.129304
Chr02	21875000	0.183803
Chr02	21925000	0.189122
Chr02	21975000	0.231180
Chr02	22025000	0.184140
Chr02	22075000	0.268711
Chr02	22125000	0.356510
Chr02	22175000	0.287728
Chr02	22225000	0.267350
Chr02	22275000	0.228200
Chr02	22325000	0.314945
Chr02	22375000	0.260673
Chr02	22425000	0.147930
Chr02	22475000	0.168848
Chr02	22525000	0.297931
Chr02	22575000	0.256143
Chr02	22625000	0.150164
Chr02	22675000	0.180701
Chr02	22725000	0.114219
Chr02	22775000	0.152386
Chr02	22825000	0.201250
Chr02	22875000	0.262526
Chr02	22925000	0.128143
Chr02	22975000	0.228329
Chr02	23025000	0.167595
Chr02	23075000	0.355830
Chr02	23125000	0.248652
Chr02	23175000	0.207651
Chr02	23225000	0.187134
Chr02	23275000	0.110244
Chr02	23325000	0.248606
Chr02	23375000	0.173236
Chr02	23425000	0.171941
Chr02	23475000	0.230453
Chr02	23525000	0.195231
Chr02	23575000	0.130472
Chr02	23625000	0.134283
Chr02	23675000	0.181816
Chr02	23725000	0.159365
Chr02	23775000	0.171079
Chr02	23825000	0.202215
Chr02	23875000	0.339004
Chr02	23925000	0.194567
Chr02	23975000	0.104819
Chr02	24025000	0.220683
Chr02	24075000	0.187736
Chr02	24125000	0.221793
Chr02	24175000	0.251790
Chr02	24225000	0.223585
Chr02	24275000	0.274308
Chr02	24325000	0.310175
Chr02	24375000	0.300815
Chr02	24425000	0.157520
Chr02	24475000	0.176442
Chr02	24525000	0.092992
Chr02	24575000	0.218598
Chr02	24625000	0.112212
Chr02	24675000	0.087200
Chr02	24725000	0.118450
Chr02	24775000	0.221554
Chr02	24825000	0.251978
Chr02	24875000	0.160606
Chr02	24925000	0.202265
Chr02	24975000	0.171237
Chr02	25025000	0.255913
Chr02	25075000	0.200828
Chr02	25125000	0.264996
Chr02	25175000	0.245563
Chr03	75000	0.104461
Chr03	125000	0.108731
Chr03	175000	0.092979
Chr03	225000	0.118619
Chr03	275000	0.148347
Chr03	325000	0.112364
Chr03	375000	0.106316
Chr03	425000	0.121238
Chr03	475000	0.120531
Chr03	525000	0.108020
Chr03	575000	0.085455
Chr03	625000	0.081485
Chr03	675000	0.079385
Chr03	725000	0.104463
Chr03	775000	0.135493
Chr03	825000	0.090227
Chr03	875000	0.101148
Chr03	975000	0.109468
Chr03	1025000	0.110194
Chr03	1075000	0.178097
Chr03	1125000	0.170740
Chr03	1175000	0.125717
Chr03	1225000	0.136265
Chr03	1275000	0.120322
Chr03	1325000	0.156200
Chr03	1375000	0.139641
Chr03	1425000	0.138081
Chr03	1475000	0.110669
Chr03	1525000	0.204923
Chr03	1575000	0.112113
Chr03	1625000	0.103623
Chr03	1675000	0.197255
Chr03	1725000	0.160623
Chr03	1775000	0.169230
Chr03	1825000	0.147025
Chr03	1875000	0.125895
Chr03	1925000	0.104907
Chr03	1975000	0.109004
Chr03	2025000	0.163724
Chr03	2075000	0.113656
Chr03	2125000	0.112973
Chr03	2175000	0.133823
Chr03	2225000	0.122191
Chr03	2275000	0.107698
Chr03	2325000	0.154458
Chr03	2375000	0.174302
Chr03	2425000	0.169225
Chr03	2475000	0.195733
Chr03	2525000	0.110313
Chr03	2575000	0.143476
Chr03	2625000	0.174356
Chr03	2675000	0.092777
Chr03	2725000	0.159989
Chr03	2775000	0.163438
Chr03	2825000	0.094593
Chr03	2875000	0.100681
Chr03	2925000	0.212155
Chr03	2975000	0.119559
Chr03	3025000	0.121643
Chr03	3075000	0.151771
Chr03	3125000	0.203307
Chr03	3175000	0.228498
Chr03	3225000	0.293510
Chr03	3275000	0.070318
Chr03	3325000	0.145341
Chr03	3375000	0.121591
Chr03	3425000	0.091082
Chr03	3475000	0.085535
Chr03	3525000	0.133003
Chr03	3575000	0.102894
Chr03	3625000	0.104808
Chr03	3675000	0.101278
Chr03	3725000	0.163513
Chr03	3775000	0.058546
Chr03	3825000	0.169796
Chr03	3875000	0.155139
Chr03	3925000	0.095008
Chr03	3975000	0.126057
Chr03	4025000	0.159726
Chr03	4075000	0.173025
Chr03	4125000	0.204777
Chr03	4175000	0.193109
Chr03	4225000	0.146770
Chr03	4275000	0.098275
Chr03	4325000	0.237728
Chr03	4375000	0.318557
Chr03	4425000	0.158942
Chr03	4475000	0.172252
Chr03	4525000	0.153415
Chr03	4575000	0.097953
Chr03	4625000	0.144531
Chr03	4675000	0.122423
Chr03	4725000	0.181359
Chr03	4775000	0.126656
Chr03	4825000	0.202564
Chr03	4875000	0.208629
Chr03	4925000	0.109409
Chr03	4975000	0.140948
Chr03	5025000	0.209501
Chr03	5075000	0.102930
Chr03	5125000	0.146401
Chr03	5175000	0.151109
Chr03	5225000	0.162313
Chr03	5275000	0.189273
Chr03	5325000	0.181348
Chr03	5375000	0.090472
Chr03	5425000	0.123285
Chr03	5475000	0.151797
Chr03	5525000	0.149467
Chr03	5575000	0.142254
Chr03	5625000	0.127183
Chr03	5675000	0.170313
Chr03	5725000	0.266534
Chr03	5775000	0.245298
Chr03	5825000	0.152254
Chr03	5875000	0.203150
Chr03	5925000	0.224086
Chr03	5975000	0.188364
Chr03	6025000	0.124672
Chr03	6075000	0.115574
Chr03	6125000	0.090110
Chr03	6175000	0.068899
Chr03	6225000	0.134933
Chr03	6275000	0.125826
Chr03	6325000	0.220470
Chr03	6375000	0.234281
Chr03	6425000	0.249008
Chr03	6475000	0.125956
Chr03	6525000	0.327217
Chr03	6575000	0.126405
Chr03	6625000	0.129491
Chr03	6725000	0.174645
Chr03	6775000	0.076811
Chr03	6825000	0.102154
Chr03	6875000	0.135598
Chr03	6925000	0.147233
Chr03	6975000	0.202526
Chr03	7025000	0.113356
Chr03	7075000	0.196293
Chr03	7125000	0.170468
Chr03	7175000	0.166220
Chr03	7225000	0.192358
Chr03	7275000	0.125022
Chr03	7325000	0.206355
Chr03	7375000	0.146876
Chr03	7425000	0.251276
Chr03	7475000	0.297739
Chr03	7525000	0.235199
Chr03	7575000	0.139672
Chr03	7625000	0.237226
Chr03	7675000	0.188087
Chr03	7725000	0.170894
Chr03	7775000	0.167255
Chr03	7825000	0.297812
Chr03	7875000	0.290843
Chr03	7925000	0.228749
Chr03	7975000	0.252501
Chr03	8025000	0.190842
Chr03	8075000	0.185195
Chr03	8125000	0.225095
Chr03	8175000	0.186734
Chr03	8225000	0.204178
Chr03	8275000	0.210091
Chr03	8325000	0.196905
Chr03	8375000	0.183598
Chr03	8425000	0.233272
Chr03	8475000	0.139186
Chr03	8525000	0.234377
Chr03	8575000	0.281769
Chr03	8625000	0.159544
Chr03	8675000	0.202644
Chr03	8725000	0.119271
Chr03	8775000	0.170514
Chr03	8825000	0.188335
Chr03	8875000	0.257965
Chr03	8925000	0.243676
Chr03	8975000	0.251401
Chr03	9025000	0.318227
Chr03	9075000	0.162312
Chr03	9125000	0.157505
Chr03	9175000	0.143244
Chr03	9225000	0.212441
Chr03	9275000	0.116758
Chr03	9325000	0.119101
Chr03	9375000	0.232186
Chr03	9425000	0.278432
Chr03	9475000	0.180322
Chr03	9525000	0.170383
Chr03	9575000	0.275532
Chr03	9625000	0.277033
Chr03	9675000	0.192637
Chr03	9725000	0.173152
Chr03	9775000	0.154670
Chr03	9825000	0.104901
Chr03	9875000	0.168560
Chr03	9925000	0.160993
Chr03	9975000	0.193023
Chr03	10025000	0.262584
Chr03	10075000	0.277232
Chr03	10125000	0.325882
Chr03	10175000	0.174283
Chr03	10225000	0.238329
Chr03	10275000	0.205338
Chr03	10325000	0.174286
Chr03	10375000	0.158315
Chr03	10425000	0.222586
Chr03	10475000	0.186234
Chr03	10525000	0.130154
Chr03	10575000	0.135906
Chr03	10625000	0.198480
Chr03	10675000	0.209992
Chr03	10725000	0.253402
Chr03	10775000	0.210401
Chr03	10825000	0.198689
Chr03	10875000	0.218065
Chr03	10925000	0.194687
Chr03	10975000	0.271516
Chr03	11025000	0.347758
Chr03	11075000	0.411264
Chr03	11125000	0.311901
Chr03	11175000	0.318785
Chr03	11225000	0.313664
Chr03	11275000	0.252906
Chr03	11325000	0.217844
Chr03	11375000	0.273198
Chr03	11425000	0.190346
Chr03	11475000	0.265846
Chr03	11525000	0.155381
Chr03	11575000	0.191375
Chr03	11625000	0.142792
Chr03	11675000	0.155225
Chr03	11725000	0.165612
Chr03	11775000	0.095370
Chr03	11825000	0.246464
Chr03	11875000	0.255684
Chr03	11925000	0.273978
Chr03	11975000	0.191680
Chr03	12025000	0.239199
Chr03	12075000	0.169992
Chr03	12125000	0.272141
Chr03	12175000	0.212965
Chr03	12225000	0.144670
Chr03	12275000	0.293433
Chr03	12325000	0.219144
Chr03	12375000	0.293553
Chr03	12425000	0.185430
Chr03	12475000	0.207134
Chr03	12525000	0.079662
Chr03	12575000	0.201104
Chr03	12625000	0.180168
Chr03	12675000	0.139529
Chr03	12725000	0.118986
Chr03	12775000	0.107304
Chr03	12825000	0.125703
Chr03	12875000	0.137237
Chr03	12925000	0.236643
Chr03	12975000	0.297470
Chr03	13025000	0.202199
Chr03	13075000	0.141808
Chr03	13125000	0.169308
Chr03	13175000	0.159802
Chr03	13225000	0.108185
Chr03	13275000	0.216126
Chr03	13325000	0.241423
Chr03	13375000	0.488886
Chr03	13425000	0.218951
Chr03	13475000	0.298545
Chr03	13525000	0.148114
Chr03	13575000	0.168179
Chr03	13625000	0.193424
Chr03	13675000	0.218784
Chr03	13725000	0.205895
Chr03	13775000	0.211293
Chr03	13825000	0.456281
Chr03	13875000	0.478855
Chr03	13925000	0.291283
Chr03	13975000	0.226890
Chr03	14025000	0.344034
Chr03	14075000	0.389433
Chr03	14125000	0.261137
Chr03	14175000	0.271996
Chr03	14225000	0.494051
Chr03	14275000	0.418942
Chr03	14325000	0.229685
Chr03	14375000	0.211440
Chr03	14425000	0.154940
Chr03	14475000	0.181008
Chr03	14525000	0.112598
Chr03	14575000	0.223004
Chr03	14625000	0.186926
Chr03	14675000	0.166776
Chr03	14725000	0.150711
Chr03	14775000	0.139041
Chr03	14825000	0.212986
Chr03	14875000	0.262066
Chr03	14925000	0.361217
Chr03	14975000	0.438278
Chr03	15025000	0.295899
Chr03	15075000	0.539280
Chr03	15125000	0.499397
Chr03	15175000	0.266643
Chr03	15225000	0.289569
Chr03	15275000	0.194417
Chr03	15325000	0.189878
Chr03	15375000	0.245471
Chr03	15425000	0.198918
Chr03	15475000	0.208581
Chr03	15525000	0.457721
Chr03	15575000	0.329184
Chr03	15625000	0.287718
Chr03	15675000	0.412285
Chr03	15725000	0.243109
Chr03	15775000	0.251235
Chr03	15825000	0.131323
Chr03	15875000	0.211730
Chr03	15925000	0.162065
Chr03	15975000	0.300686
Chr03	16025000	0.166207
Chr03	16075000	0.188637
Chr03	16125000	0.159577
Chr03	16175000	0.152325
Chr03	16225000	0.218291
Chr03	16275000	0.194504
Chr03	16325000	0.154127
Chr03	16375000	0.150956
Chr03	16425000	0.140451
Chr03	16475000	0.180100
Chr03	16525000	0.129957
Chr03	16575000	0.158204
Chr03	16625000	0.108913
Chr03	16675000	0.163162
Chr03	16725000	0.179748
Chr03	16775000	0.137872
Chr03	16825000	0.151023
Chr03	16875000	0.130947
Chr03	16925000	0.224290
Chr03	16975000	0.181636
Chr03	17025000	0.211718
Chr03	17075000	0.259513
Chr03	17125000	0.164974
Chr03	17175000	0.197540
Chr03	17225000	0.276614
Chr03	17275000	0.160836
Chr03	17325000	0.192487
Chr03	17375000	0.175858
Chr03	17425000	0.198643
Chr03	17475000	0.190369
Chr03	17525000	0.311119
Chr03	17575000	0.197718
Chr03	17625000	0.214887
Chr03	17675000	0.353324
Chr03	17725000	0.450959
Chr03	17775000	0.372048
Chr03	17825000	0.202602
Chr03	17875000	0.229642
Chr03	17925000	0.180520
Chr03	17975000	0.263799
Chr03	18025000	0.242741
Chr03	18075000	0.394027
Chr03	18125000	0.270310
Chr03	18175000	0.143868
Chr03	18225000	0.300834
Chr03	18275000	0.419695
Chr03	18325000	0.278715
Chr03	18375000	0.237258
Chr03	18425000	0.189131
Chr03	18475000	0.263482
Chr03	18525000	0.246878
Chr03	18575000	0.142042
Chr03	18625000	0.250572
Chr03	18675000	0.138953
Chr03	18725000	0.225356
Chr03	18775000	0.186908
Chr03	18825000	0.185971
Chr03	18875000	0.183411
Chr03	18925000	0.168538
Chr03	18975000	0.182235
Chr03	19025000	0.088385
Chr03	19075000	0.149093
Chr03	19125000	0.082884
Chr03	19175000	0.107250
Chr03	19225000	0.072444
Chr03	19275000	0.094731
Chr03	19325000	0.201332
Chr03	19375000	0.123736
Chr03	19425000	0.233049
Chr03	19475000	0.181034
Chr03	19525000	0.086705
Chr03	19575000	0.133416
Chr03	19625000	0.176442
Chr03	19675000	0.140391
Chr03	19725000	0.214360
Chr03	19775000	0.225054
Chr03	19825000	0.087743
Chr03	19875000	0.169491
Chr03	19925000	0.175177
Chr03	19975000	0.126377
Chr03	20025000	0.114114
Chr03	20075000	0.139294
Chr03	20125000	0.111010
Chr03	20175000	0.151587
Chr03	20225000	0.125696
Chr03	20275000	0.171468
